"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2019-09-01 06:28:16,TRUE,FALSE,0,FALSE,2019-09-01 06:28:16,0
2019-09-01 18:49:22,FALSE,FALSE,0,FALSE,2019-09-01 18:49:22,0
2019-09-02 06:43:48,TRUE,FALSE,0,FALSE,2019-09-02 06:43:48,0
2019-09-02 18:39:38,FALSE,FALSE,0,FALSE,2019-09-02 18:39:38,0
2019-09-03 06:18:49,TRUE,FALSE,0,FALSE,2019-09-03 06:18:49,0
2019-09-03 18:23:52,FALSE,FALSE,0,FALSE,2019-09-03 18:23:52,0
2019-09-04 06:30:17,TRUE,FALSE,0,FALSE,2019-09-04 06:30:17,0
2019-09-04 18:48:53,FALSE,FALSE,0,FALSE,2019-09-04 18:48:53,0
2019-09-05 06:35:18,TRUE,FALSE,0,FALSE,2019-09-05 06:35:18,0
2019-09-05 18:37:27,FALSE,FALSE,0,FALSE,2019-09-05 18:37:27,0
2019-09-06 06:28:21,TRUE,FALSE,0,FALSE,2019-09-06 06:28:21,0
2019-09-06 18:43:55,FALSE,FALSE,0,FALSE,2019-09-06 18:43:55,0
2019-09-07 06:40:20,TRUE,FALSE,0,FALSE,2019-09-07 06:40:20,0
2019-09-07 18:32:29,FALSE,FALSE,0,FALSE,2019-09-07 18:32:29,0
2019-09-08 06:28:23,TRUE,FALSE,0,FALSE,2019-09-08 06:28:23,0
2019-09-08 18:29:44,FALSE,FALSE,0,FALSE,2019-09-08 18:29:44,0
2019-09-09 06:40:22,TRUE,FALSE,0,FALSE,2019-09-09 06:40:22,0
2019-09-09 18:35:44,FALSE,FALSE,0,FALSE,2019-09-09 18:35:44,0
2019-09-10 06:35:33,TRUE,FALSE,8,FALSE,2019-09-10 07:23:56,0
2019-09-10 18:38:59,FALSE,FALSE,0,FALSE,2019-09-10 18:38:59,0
2019-09-11 06:20:24,TRUE,FALSE,0,FALSE,2019-09-11 06:20:24,0
2019-09-11 18:44:31,FALSE,FALSE,0,FALSE,2019-09-11 18:44:31,0
2019-09-12 06:20:25,TRUE,FALSE,0,FALSE,2019-09-12 06:20:25,0
2019-09-12 18:42:34,FALSE,FALSE,0,FALSE,2019-09-12 18:42:34,0
2019-09-13 06:28:11,TRUE,FALSE,0,FALSE,2019-09-13 06:28:11,0
2019-09-13 18:34:02,FALSE,FALSE,0,FALSE,2019-09-13 18:34:02,0
2019-09-14 06:33:28,TRUE,FALSE,0,FALSE,2019-09-14 06:33:28,0
2019-09-14 18:45:13,FALSE,FALSE,0,FALSE,2019-09-14 18:45:13,0
2019-09-15 06:19:00,TRUE,FALSE,0,FALSE,2019-09-15 06:19:00,0
2019-09-15 18:25:31,FALSE,FALSE,0,FALSE,2019-09-15 18:25:31,0
2019-09-16 06:18:30,TRUE,FALSE,0,FALSE,2019-09-16 06:18:30,0
2019-09-16 18:22:38,FALSE,FALSE,0,FALSE,2019-09-16 18:22:38,0
2019-09-17 06:22:42,TRUE,FALSE,0,FALSE,2019-09-17 06:22:42,0
2019-09-17 18:25:34,FALSE,FALSE,0,FALSE,2019-09-17 18:25:34,0
2019-09-18 06:33:32,TRUE,FALSE,0,FALSE,2019-09-18 06:33:32,0
2019-09-18 18:32:40,FALSE,FALSE,0,FALSE,2019-09-18 18:32:40,0
2019-09-19 06:23:33,TRUE,FALSE,0,FALSE,2019-09-19 06:23:33,0
2019-09-19 18:25:12,FALSE,FALSE,0,FALSE,2019-09-19 18:25:12,0
2019-09-20 06:35:32,TRUE,FALSE,0,FALSE,2019-09-20 06:35:32,0
2019-09-20 18:09:09,FALSE,FALSE,0,FALSE,2019-09-20 18:09:09,0
2019-09-21 06:25:33,TRUE,FALSE,0,FALSE,2019-09-21 06:25:33,0
2019-09-21 18:04:10,FALSE,FALSE,0,FALSE,2019-09-21 18:04:10,0
2019-09-22 06:19:07,TRUE,FALSE,0,FALSE,2019-09-22 06:19:07,0
2019-09-22 18:34:11,FALSE,FALSE,0,FALSE,2019-09-22 18:34:11,0
2019-09-23 06:20:35,TRUE,FALSE,0,FALSE,2019-09-23 06:20:35,0
2019-09-23 18:27:44,FALSE,FALSE,0,FALSE,2019-09-23 18:27:44,0
2019-09-24 06:19:09,TRUE,FALSE,0,FALSE,2019-09-24 06:19:09,0
2019-09-24 18:37:45,FALSE,FALSE,0,FALSE,2019-09-24 18:37:45,0
2019-09-25 06:23:13,TRUE,FALSE,0,FALSE,2019-09-25 06:23:13,0
2019-09-25 18:12:46,FALSE,FALSE,0,FALSE,2019-09-25 18:12:46,0
2019-09-26 06:35:38,TRUE,FALSE,0,FALSE,2019-09-26 06:35:38,0
2019-09-26 18:24:45,FALSE,FALSE,0,FALSE,2019-09-26 18:24:45,0
2019-09-27 06:18:41,TRUE,FALSE,0,FALSE,2019-09-27 06:18:41,0
2019-09-27 18:27:48,FALSE,FALSE,0,FALSE,2019-09-27 18:27:48,0
2019-09-28 06:19:13,TRUE,FALSE,0,FALSE,2019-09-28 06:19:13,0
2019-09-28 18:29:16,FALSE,FALSE,0,FALSE,2019-09-28 18:29:16,0
2019-09-29 06:15:41,TRUE,FALSE,0,FALSE,2019-09-29 06:15:41,0
2019-09-29 18:19:17,FALSE,FALSE,0,FALSE,2019-09-29 18:19:17,0
2019-09-30 06:18:18,TRUE,FALSE,0,FALSE,2019-09-30 06:18:18,0
2019-09-30 18:32:51,FALSE,FALSE,0,FALSE,2019-09-30 18:32:51,0
2019-10-01 06:15:43,TRUE,FALSE,0,FALSE,2019-10-01 06:15:43,0
2019-10-01 18:20:06,FALSE,FALSE,0,FALSE,2019-10-01 18:20:06,0
2019-10-02 06:24:17,TRUE,FALSE,0,FALSE,2019-10-02 06:24:17,0
2019-10-02 18:29:20,FALSE,FALSE,0,FALSE,2019-10-02 18:29:20,0
2019-10-03 06:15:45,TRUE,FALSE,0,FALSE,2019-10-03 06:15:45,0
2019-10-03 18:17:54,FALSE,FALSE,0,FALSE,2019-10-03 18:17:54,0
2019-10-04 06:24:18,TRUE,FALSE,0,FALSE,2019-10-04 06:24:18,0
2019-10-04 18:24:22,FALSE,FALSE,0,FALSE,2019-10-04 18:24:22,0
2019-10-05 06:23:48,TRUE,FALSE,0,FALSE,2019-10-05 06:23:48,0
2019-10-05 18:24:23,FALSE,FALSE,0,FALSE,2019-10-05 18:24:23,0
2019-10-06 06:19:20,TRUE,FALSE,0,FALSE,2019-10-06 06:19:20,0
2019-10-06 18:20:11,FALSE,FALSE,0,FALSE,2019-10-06 18:20:11,0
2019-10-07 06:20:48,TRUE,FALSE,0,FALSE,2019-10-07 06:20:48,0
2019-10-07 18:14:56,FALSE,FALSE,0,FALSE,2019-10-07 18:14:56,0
2019-10-08 06:14:22,TRUE,FALSE,0,FALSE,2019-10-08 06:14:22,0
2019-10-08 18:09:26,FALSE,FALSE,0,FALSE,2019-10-08 18:09:26,0
2019-10-09 06:13:36,TRUE,FALSE,0,FALSE,2019-10-09 06:13:36,0
2019-10-09 18:18:00,FALSE,FALSE,0,FALSE,2019-10-09 18:18:00,0
2019-10-10 06:20:51,TRUE,FALSE,0,FALSE,2019-10-10 06:20:51,0
2019-10-10 18:23:01,FALSE,FALSE,0,FALSE,2019-10-10 18:23:01,0
2019-10-11 06:18:15,TRUE,FALSE,0,FALSE,2019-10-11 06:18:15,0
2019-10-11 18:30:00,FALSE,FALSE,0,FALSE,2019-10-11 18:30:00,0
2019-10-12 06:23:39,TRUE,FALSE,0,FALSE,2019-10-12 06:23:39,0
2019-10-12 18:19:30,FALSE,FALSE,0,FALSE,2019-10-12 18:19:30,0
2019-10-13 06:18:30,TRUE,FALSE,0,FALSE,2019-10-13 06:18:30,0
2019-10-13 18:15:02,FALSE,FALSE,0,FALSE,2019-10-13 18:15:02,0
2019-10-14 06:20:55,TRUE,FALSE,0,FALSE,2019-10-14 06:20:55,0
2019-10-14 18:15:02,FALSE,FALSE,0,FALSE,2019-10-14 18:15:02,0
2019-10-15 06:18:58,TRUE,FALSE,0,FALSE,2019-10-15 06:18:58,0
2019-10-15 18:20:29,FALSE,FALSE,0,FALSE,2019-10-15 18:20:29,0
2019-10-16 06:20:57,TRUE,FALSE,0,FALSE,2019-10-16 06:20:57,0
2019-10-16 18:15:47,FALSE,FALSE,0,FALSE,2019-10-16 18:15:47,0
2019-10-17 06:14:00,TRUE,FALSE,0,FALSE,2019-10-17 06:14:00,0
2019-10-17 18:14:34,FALSE,FALSE,0,FALSE,2019-10-17 18:14:34,0
2019-10-18 06:18:12,TRUE,FALSE,0,FALSE,2019-10-18 06:18:12,0
2019-10-18 18:14:35,FALSE,FALSE,0,FALSE,2019-10-18 18:14:35,0
2019-10-19 06:14:02,TRUE,FALSE,0,FALSE,2019-10-19 06:14:02,0
2019-10-19 18:19:36,FALSE,FALSE,0,FALSE,2019-10-19 18:19:36,0
2019-10-20 06:16:01,TRUE,FALSE,0,FALSE,2019-10-20 06:16:01,0
2019-10-20 18:17:55,FALSE,FALSE,8,FALSE,2019-10-20 17:43:10,0
2019-10-21 06:17:55,TRUE,FALSE,0,FALSE,2019-10-21 06:17:55,0
2019-10-21 18:15:09,FALSE,FALSE,0,FALSE,2019-10-21 18:15:09,0
2019-10-22 06:19:36,TRUE,FALSE,0,FALSE,2019-10-22 06:19:36,0
2019-10-22 18:08:12,FALSE,FALSE,0,FALSE,2019-10-22 18:08:12,0
2019-10-23 06:23:10,TRUE,FALSE,0,FALSE,2019-10-23 06:23:10,0
2019-10-23 18:10:11,FALSE,FALSE,0,FALSE,2019-10-23 18:10:11,0
2019-10-24 06:16:05,TRUE,FALSE,0,FALSE,2019-10-24 06:16:05,0
2019-10-24 18:18:14,FALSE,FALSE,0,FALSE,2019-10-24 18:18:14,0
2019-10-25 06:28:02,TRUE,FALSE,0,FALSE,2019-10-25 06:28:02,0
2019-10-25 18:13:15,FALSE,FALSE,0,FALSE,2019-10-25 18:13:15,0
2019-10-26 06:21:06,TRUE,FALSE,0,FALSE,2019-10-26 06:21:06,0
2019-10-26 18:08:16,FALSE,FALSE,0,FALSE,2019-10-26 18:08:16,0
2019-10-27 06:26:07,TRUE,FALSE,0,FALSE,2019-10-27 06:26:07,0
2019-10-27 18:10:15,FALSE,FALSE,0,FALSE,2019-10-27 18:10:15,0
2019-10-28 06:16:08,TRUE,FALSE,0,FALSE,2019-10-28 06:16:08,0
2019-10-28 18:08:18,FALSE,FALSE,0,FALSE,2019-10-28 18:08:18,0
2019-10-29 06:21:09,TRUE,FALSE,0,FALSE,2019-10-29 06:21:09,0
2019-10-29 18:04:46,FALSE,FALSE,0,FALSE,2019-10-29 18:04:46,0
2019-10-30 06:16:10,TRUE,FALSE,0,FALSE,2019-10-30 06:16:10,0
2019-10-30 18:10:18,FALSE,FALSE,0,FALSE,2019-10-30 18:10:18,0
2019-10-31 06:14:44,TRUE,FALSE,0,FALSE,2019-10-31 06:14:44,0
2019-10-31 17:59:48,FALSE,FALSE,0,FALSE,2019-10-31 17:59:48,0
2019-11-01 06:26:12,TRUE,FALSE,0,FALSE,2019-11-01 06:26:12,0
2019-11-01 18:03:22,FALSE,FALSE,0,FALSE,2019-11-01 18:03:22,0
2019-11-02 06:31:13,TRUE,FALSE,0,FALSE,2019-11-02 06:31:13,0
2019-11-02 18:10:37,FALSE,FALSE,0,FALSE,2019-11-02 18:10:37,0
2019-11-03 06:26:14,TRUE,FALSE,0,FALSE,2019-11-03 06:26:14,0
2019-11-03 18:08:24,FALSE,FALSE,0,FALSE,2019-11-03 18:08:24,0
2019-11-04 06:26:15,TRUE,FALSE,0,FALSE,2019-11-04 06:26:15,0
2019-11-04 18:03:24,FALSE,FALSE,0,FALSE,2019-11-04 18:03:24,0
2019-11-05 06:23:18,TRUE,FALSE,0,FALSE,2019-11-05 06:23:18,0
2019-11-05 18:05:56,FALSE,FALSE,0,FALSE,2019-11-05 18:05:56,0
2019-11-06 06:23:32,TRUE,FALSE,0,FALSE,2019-11-06 06:23:32,0
2019-11-06 18:06:03,FALSE,FALSE,0,FALSE,2019-11-06 18:06:03,0
2019-11-07 06:13:54,TRUE,FALSE,0,FALSE,2019-11-07 06:13:54,0
2019-11-07 18:01:04,FALSE,FALSE,0,FALSE,2019-11-07 18:01:04,0
2019-11-08 06:11:19,TRUE,FALSE,0,FALSE,2019-11-08 06:11:19,0
2019-11-08 18:06:28,FALSE,FALSE,0,FALSE,2019-11-08 18:06:28,0
